243249,Residential,4600,Res O/S A & 1/2,1.5,1913.0,15.0,2041.0,1,7.0,2,0,455000,NO
173831,Residential,3170,Res O/S 2sty +,2.0,1907.0,9.0,2317.0,1,5.0,1,1,452000,NO
172895,Residential,3150,Duplex O/S,2.0,1922.0,10.0,2353.0,2,6.0,2,1,450000,NO
174279,Residential,3060,Triplex,3.0,1904.0,17.0,5243.0,3,9.0,4,0,450000,NO
227442,Residential,4540,Res O/S 2sty +,2.0,1923.0,16.0,2676.0,1,9.0,2,0,450000,NO
242344,Residential,4600,Milwaukee Bungalow,2.0,1924.0,15.0,2062.0,1,8.0,2,0,450000,NO
212806,Commercial,6274,"Store Bldg - Multi Story (Store & Apt, Store & Ofc",2.0,1916.0,0.0,8640.0,6,2.0,0,0,449900,NO
105148,Residential,820,Colonial,2.0,2010.0,9.0,2329.0,1,4.0,2,1,445000,NO
173249,Residential,3170,Triplex,1.5,1890.0,10.0,2090.0,3,6.0,4,0,445000,NO
189168,Residential,2910,Colonial,2.0,2004.0,7.0,1824.0,1,3.0,2,1,445000,NO
228221,Residential,4540,Res O/S A & 1/2,1.5,1905.0,12.0,1328.0,1,6.0,1,1,445000,NO
243204,Residential,4600,Milwaukee Bungalow,1.5,1925.0,12.0,1721.0,1,7.0,1,2,444000,NO
161383,Commercial,6226,AP1 (Conventional Apt with 4-6 Units),2.0,1954.0,0.0,4054.0,5,4.0,0,0,441000,NO
189951,Residential,3240,Multiple Residential Bldgs,2.0,1907.0,22.0,4116.0,5,9.0,5,0,440000,NO
228600,Residential,4500,Duplex O/S,2.0,1905.0,12.0,2334.0,2,6.0,2,0,440000,NO
242197,Residential,4610,Dplx Bungalow,2.0,1929.0,10.0,2134.0,2,4.0,2,0,440000,NO
173688,Residential,3170,Duplex O/S,2.0,1909.0,12.0,2768.0,2,6.0,2,0,436400,NO
225959,Residential,4910,Res O/S A & 1/2,1.0,1890.0,10.0,1852.0,1,7.0,2,1,435000,NO
245264,Residential,4620,Milwaukee Bungalow,2.0,1923.0,10.0,2307.0,1,5.0,2,0,435000,NO
247199,Residential,4425,Colonial,2.0,2008.0,7.0,2576.0,1,4.0,2,1,435000,NO
152264,Residential,3150,Duplex O/S,2.0,1895.0,11.0,2788.0,2,6.0,2,0,434000,NO
174155,Residential,3060,Res O/S A & 1/2,1.0,1921.0,7.0,1522.0,1,4.0,2,0,433000,NO
251640,Residential,4660,Townhouse,2.0,1990.0,10.0,2833.0,2,6.0,4,2,432000,NO
242320,Residential,4610,Contemporary,3.0,2007.0,0.0,1955.0,1,6.0,3,1,431000,NO
152024,Residential,3160,Triplex,2.0,1914.0,14.0,3105.0,3,6.0,3,0,430000,NO
152252,Residential,3150,Triplex,2.0,1914.0,24.0,3200.0,3,13.0,3,0,430000,NO
187442,Commercial,6465,Funeral Home,2.0,1919.0,0.0,12411.0,11,5.0,0,0,430000,NO
227562,Residential,4560,Colonial,2.0,1925.0,7.0,1580.0,1,3.0,1,1,430000,NO
102610,Residential,240,Colonial,2.0,2000.0,8.0,2552.0,1,4.0,3,1,429000,NO
174742,Residential,3170,Res O/S 2sty +,2.0,1900.0,9.0,2380.0,1,5.0,2,0,429000,NO
110109,Residential,480,Colonial,2.0,2001.0,8.0,2321.0,1,3.0,2,1,427000,NO
174158,Residential,3060,Res O/S 2sty +,2.0,1920.0,7.0,2208.0,1,4.0,1,1,427000,NO
202458,Residential,2680,Res O/S 2sty +,2.0,1917.0,8.0,3057.0,1,4.0,2,1,426300,NO
173454,Residential,3160,Duplex O/S,2.0,1911.0,12.0,4076.0,2,5.0,3,0,425000,NO
189638,Residential,3190,Duplex O/S,2.0,1896.0,11.0,2934.0,2,4.0,4,0,425000,NO
190949,Residential,3240,Duplex O/S,2.0,1899.0,30.0,3262.0,2,13.0,2,0,425000,NO
226764,Residential,4540,Res O/S A & 1/2,1.5,1880.0,6.0,1817.0,1,3.0,1,1,425000,NO
175671,Residential,3190,Res O/S 2sty +,2.0,1890.0,0.0,2792.0,1,3.0,2,0,422000,NO
243180,Residential,4600,Milwaukee Bungalow,1.0,1922.0,8.0,1452.0,1,3.0,2,0,421000,NO
105168,Residential,820,Colonial,2.0,2013.0,7.0,2780.0,1,5.0,3,1,420000,NO
110111,Residential,480,Colonial,2.0,2001.0,9.0,2698.0,1,4.0,2,1,420000,NO
216787,Residential,4510,Res O/S 2sty +,2.0,1900.0,8.0,1520.0,1,3.0,2,0,420000,NO
241884,Residential,4580,Milwaukee Bungalow,1.5,1929.0,19.0,1666.0,1,8.0,2,1,420000,NO
253647,Residential,4700,Ranch,1.0,2005.0,7.0,1855.0,1,3.0,2,0,420000,NO
162359,Residential,2140,Cape Cod,1.0,1952.0,20.0,2984.0,1,12.0,3,1,419000,NO
187950,Residential,2910,Res O/S A & 1/2,1.5,1890.0,6.0,1818.0,1,3.0,3,1,419000,NO
216851,Residential,4510,Res O/S 2sty +,2.0,1900.0,5.0,1430.0,1,3.0,1,1,418000,NO
102737,Residential,440,Colonial,2.0,1991.0,7.0,2272.0,1,3.0,3,1,417500,NO
102894,Residential,240,Colonial,2.0,2013.0,18.0,2570.0,1,8.0,2,1,417500,NO
257854,Residential,4780,Townhouse,2.0,1979.0,10.0,2594.0,2,6.0,2,2,416000,NO
102055,Residential,240,Colonial,2.0,2001.0,12.0,1958.0,1,6.0,2,1,415000,NO
102612,Residential,240,Colonial,2.0,2002.0,18.0,2450.0,1,6.0,2,1,415000,NO
102615,Residential,240,Colonial,2.0,2000.0,9.0,2540.0,1,4.0,3,1,415000,NO
102626,Residential,240,Colonial,2.0,2001.0,20.0,2711.0,1,8.0,3,1,415000,NO
151849,Residential,3160,Dplx Bungalow,2.0,1924.0,11.0,2744.0,2,5.0,2,1,415000,NO
216822,Residential,4510,Res O/S A & 1/2,1.5,1891.0,8.0,1677.0,1,3.0,2,0,415000,NO
241876,Residential,4580,Milwaukee Bungalow,1.0,1928.0,8.0,1791.0,1,3.0,2,0,415000,NO
242358,Residential,4600,Milwaukee Bungalow,1.5,1915.0,7.0,1715.0,1,3.0,2,0,415000,NO
151433,Residential,3160,Res O/S 2sty +,2.0,1909.0,7.0,2156.0,1,4.0,1,1,410000,NO
152397,Residential,3150,Res O/S 2sty +,2.0,1901.0,8.0,2409.0,1,4.0,1,2,410000,NO
208155,Commercial,6275,Tavern,2.0,1885.0,0.0,2346.0,2,2.0,0,0,410000,NO
234831,Residential,4340,Colonial,2.0,2005.0,0.0,2333.0,1,6.0,2,1,410000,NO
242827,Residential,4610,Colonial,2.5,2022.0,6.0,1760.0,1,3.0,2,1,410000,NO
174175,Residential,3060,Res O/S 2sty +,2.0,1904.0,12.0,3532.0,1,6.0,3,1,409000,NO
228864,Residential,4500,Dplx Bungalow,2.0,1924.0,20.0,2640.0,2,10.0,2,0,409000,NO
164886,Residential,1980,Tudor,1.5,1936.0,8.0,2177.0,1,3.0,2,1,407500,NO
151885,Residential,3160,Dplx Bungalow,2.0,1923.0,11.0,2430.0,2,4.0,2,0,405000,NO
173565,Residential,3160,Duplex O/S,2.0,1907.0,12.0,2578.0,2,6.0,2,0,405000,NO
174970,Residential,3170,Duplex O/S,2.0,1911.0,14.0,3240.0,2,6.0,2,0,405000,NO
216852,Residential,4510,Res O/S 2sty +,2.0,1888.0,6.0,1866.0,1,3.0,2,0,405000,NO
242453,Residential,4600,Milwaukee Bungalow,1.5,1926.0,14.0,2459.0,1,6.0,2,0,405000,NO
98608,Residential,40,Colonial,2.0,2007.0,9.0,2237.0,1,4.0,2,1,400000,NO
105138,Residential,820,Colonial,2.0,2018.0,0.0,2139.0,1,3.0,2,1,400000,NO
151851,Residential,3160,Milwaukee Bungalow,1.0,1925.0,7.0,1460.0,1,3.0,2,0,400000,NO
151882,Residential,3160,Dplx Bungalow,2.0,1924.0,10.0,2183.0,2,4.0,3,0,400000,NO
151937,Residential,3060,Res O/S 2sty +,2.0,1925.0,8.0,1884.0,1,3.0,2,0,400000,NO
165152,Commercial,6226,"Store Bldg - Multi Story (Store & Apt, Store & Ofc",2.0,1930.0,0.0,6364.0,7,3.0,0,0,400000,NO
